shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shape-SH3, 43.62333, 7.0618300000000005, 105, 
shape-SH3, 43.62346, 7.061520000000001, 106, 
shape-SH3, 43.62362, 7.06094, 107, 
shape-SH3, 43.6238, 7.060420000000001, 108, 
shape-SH3, 43.62388000000001, 7.06022, 109, 
shape-SH3, 43.62395, 7.0601, 110, 
shape-SH3, 43.62402, 7.0600700000000005, 111, 
shape-SH3, 43.62406, 7.059970000000001, 112, 
shape-SH3, 43.624080000000006, 7.059870000000001, 113, 
shape-SH3, 43.624050000000004, 7.0597900000000005, 114, 
shape-SH3, 43.62397000000001, 7.059710000000001, 115, 
shape-SH3, 43.623920000000005, 7.0597, 116, 
shape-SH3, 43.623870000000004, 7.05972, 117, 
shape-SH3, 43.623810000000006, 7.059810000000001, 118, 
shape-SH3, 43.62379000000001, 7.059970000000001, 119, 
shape-SH3, 43.62382, 7.0601400000000005, 120, 
shape-SH3, 43.6238, 7.0602800000000006, 121, 
shape-SH3, 43.62377, 7.0604700000000005, 122, 
shape-SH3, 43.62348, 7.06141, 123, 
shape-SH3, 43.623360000000005, 7.061640000000001, 124, 
shape-SH3, 43.62328, 7.061770000000001, 125, 
shape-SH3, 43.6231, 7.0619700000000005, 126, 
shape-SH3, 43.62301, 7.06202, 127, 
shape-SH4, 43.62301, 7.06202, 0, 
shape-SH4, 43.62294000000001, 7.06202, 1, 
shape-SH4, 43.62268, 7.06214, 2, 
shape-SH4, 43.62266, 7.0622300000000005, 3, 
shape-SH4, 43.62259, 7.062320000000001, 4, 
shape-SH4, 43.62243, 7.06242, 5, 
shape-SH4, 43.622370000000004, 7.062500000000001, 6, 
shape-SH4, 43.622220000000006, 7.0625800000000005, 7, 
shape-SH4, 43.62187, 7.062850000000001, 8, 
shape-SH4, 43.62109, 7.063530000000001, 9, 
shape-SH4, 43.62102, 7.06357, 10, 
shape-SH4, 43.620870000000004, 7.063540000000001, 11, 
shape-SH4, 43.6208, 7.063540000000001, 12, 
shape-SH4, 43.62073, 7.063580000000001, 13, 
shape-SH4, 43.62069, 7.063650000000001, 14, 
shape-SH4, 43.62066, 7.06378, 15, 
shape-SH4, 43.620670000000004, 7.0639, 16, 
shape-SH4, 43.620720000000006, 7.064010000000001, 17, 
shape-SH4, 43.620740000000005, 7.064190000000001, 18, 
shape-SH4, 43.62073, 7.064380000000001, 19, 
shape-SH4, 43.62070000000001, 7.06456, 20, 
shape-SH4, 43.62064, 7.064780000000001, 21, 
shape-SH4, 43.62050000000001, 7.065010000000001, 22, 
shape-SH4, 43.62019, 7.065510000000001, 23, 
shape-SH4, 43.62004, 7.065740000000001, 24, 
shape-SH4, 43.619490000000006, 7.06662, 25, 
shape-SH4, 43.6186, 7.068020000000001, 26, 
shape-SH4, 43.6182, 7.068720000000001, 27, 
shape-SH4, 43.618030000000005, 7.0690800000000005, 28, 
shape-SH4, 43.61793, 7.0693600000000005, 29, 
shape-SH4, 43.61784, 7.0696900000000005, 30, 
shape-SH4, 43.617720000000006, 7.070060000000001, 31, 
shape-SH4, 43.617610000000006, 7.070290000000001, 32, 
shape-SH4, 43.617560000000005, 7.070340000000001, 33, 
shape-SH4, 43.61748, 7.07042, 34, 
shape-SH4, 43.61742, 7.07042, 35, 
shape-SH4, 43.617360000000005, 7.0704400000000005, 36, 
shape-SH4, 43.6173, 7.0705100000000005, 37, 
shape-SH4, 43.61728, 7.070570000000001, 38, 
